Time_days,PBAT_pct,PLA_pct,Recyclable Materials,Additive Type,Color,Thickness_um,Roughness,Area_mm2,UV,Precipitation_mm,Temperature_C,Humidity,Soil_TN_mgkg,Soil_OC_gkg,Soil_pH,Fertilizer,Target_WVTR
7.174282550811768,5.0,95.0,9.88140106201172,2,2,10.0,3,9515.9248046875,63681.26953125,152.217041015625,23.0,90.0,281.8770751953125,6.884774208068848,7.985576152801514,1,1140.0
7.201827049255371,5.0,95.0,9.966524124145508,2,2,10.0,3,9272.771484375,62710.21875,152.71917724609375,23.0,90.0,281.90673828125,6.885863304138184,7.985697746276855,1,1078.0
8.458974838256836,5.0,95.0,10.034239768981934,2,2,10.0,3,9416.8359375,67775.484375,151.85401916503906,23.0,90.0,282.0692138671875,6.879511833190918,7.985974311828613,1,868.0
8.37843132019043,5.0,95.0,10.064634323120115,2,2,10.0,3,9339.0986328125,66969.34375,143.65789794921875,23.0,90.0,281.6571655273437,6.860438346862793,7.986970901489258,1,796.0
10.08831787109375,5.0,95.0,9.037835121154783,2,2,10.0,3,9341.287109375,74112.40625,138.1634063720703,23.0,90.0,281.3742980957031,6.841502666473389,7.9877028465271,1,642.0
14.369980812072754,98.0,0.0,0.4653653502464294,0,3,450.0,1,7085.0,125432.1328125,46.63136291503906,38.0,90.0,270.7426147460937,6.627724647521973,8.002487182617188,1,33.05
25.650619506835938,97.0,0.0,1.4120330810546875,0,3,450.0,2,7085.0,145477.953125,67.13618469238281,38.0,90.0,274.99560546875,6.721596717834473,7.997285842895508,1,28.4
25.733642578125,95.0,0.0,2.494581699371338,0,3,450.0,2,7085.0,145685.09375,68.41482543945312,38.0,90.0,275.16668701171875,6.723636627197266,7.997078895568848,1,26.52
25.743024826049805,93.0,0.0,3.128537654876709,0,3,450.0,2,7085.0,144849.25,69.68443298339844,38.0,90.0,275.2135009765625,6.72296142578125,7.997040748596191,1,23.54
33.378631591796875,91.0,0.0,4.645140647888184,0,3,450.0,3,7085.0,165602.390625,73.00807189941406,38.0,90.0,276.30670166015625,6.752713203430176,7.995410919189453,1,28.35
29.67190170288086,88.0,0.0,5.810474395751953,0,3,450.0,3,7085.0,151110.96875,71.22530364990234,38.0,90.0,276.0849609375,6.748621940612793,7.995677947998047,1,30.35
3.5025885105133057,20.0,80.0,5.709108829498291,1,2,80.0,3,1000.0,25859.802734375,75.56224822998047,23.0,90.0,261.7294311523437,6.5403313636779785,8.002669334411621,1,138.6
3.364706993103028,0.0,80.0,20.0,1,2,80.0,3,1000.0,24190.91796875,90.62684631347656,23.0,90.0,277.1997985839844,6.720587730407715,7.993573188781738,1,113.1
3.225546836853028,19.0,75.0,5.331451892852783,1,2,80.0,3,1000.0,22703.3515625,87.56306457519531,23.0,90.0,276.6187744140625,6.691940307617188,7.994200706481934,1,57.3
3.090574264526367,0.0,75.0,19.0,1,3,80.0,3,1000.0,21987.9609375,91.57243347167967,23.0,90.0,277.2178649902344,6.730660438537598,7.994044780731201,1,43.1
21.711259841918945,100.0,0.0,0.0,5,2,302.1986694335937,2,1500.0,97262.1796875,25.087696075439453,38.0,90.0,246.1484375,6.318263053894043,8.083110809326172,1,16.79
30.20204734802246,80.0,0.0,19.56108856201172,7,2,56.08116912841797,2,3300.0,159613.5625,19.84813499450684,38.0,90.0,236.4086151123047,5.975688457489014,8.133134841918945,1,674.3
30.18243408203125,80.0,0.0,19.70037841796875,7,2,56.266822814941406,2,3300.0,159369.046875,18.903778076171875,38.0,90.0,236.08058166503903,5.971210479736328,8.13459587097168,1,579.4666667
4.528306007385254,100.0,0.0,0.2032874673604965,1,2,40.2,2,10832.818359375,29909.001953125,17.687938690185547,23.0,90.0,232.2344970703125,5.898942947387695,8.125064849853516,1,112.53
13.33735179901123,95.0,0.0,6.6549248695373535,1,2,42.0,2,9075.515625,74768.25,15.712411880493164,23.0,90.0,234.36312866210932,5.948805332183838,8.114413261413574,1,99.57
14.5148344039917,90.0,0.0,11.318359375,1,2,41.5,2,9222.6015625,79181.7421875,15.584840774536133,23.0,90.0,232.7258453369141,5.88813591003418,8.126480102539062,1,84.78
14.18150520324707,85.0,0.0,17.164588928222656,1,2,41.8,2,9185.6142578125,78161.7421875,15.921196937561035,23.0,90.0,233.8373260498047,5.9154372215271,8.122034072875977,1,79.26
73.43771362304688,100.0,0.0,0.0,4,2,35.30525207519531,1,3320.0,341677.4375,17.83597755432129,38.0,90.0,143.0,4.1,8.3,1,714.995
61.3148193359375,90.0,0.0,10.0,4,2,35.01397705078125,1,3320.0,269678.1875,16.27911949157715,38.0,90.0,143.0,4.1,8.3,1,409.672
61.6362533569336,85.0,0.0,15.0,4,2,35.435302734375,1,3320.0,270912.625,17.4873104095459,38.0,90.0,143.0,4.1,8.3,1,507.909
49.524600982666016,80.0,0.0,20.0,5,2,37.60987854003906,2,3320.0,227511.609375,13.519757270812988,38.0,90.0,143.0,4.1,8.3,1,527.919
0.0,90.0,0.0,10.0,2,2,41.11447143554688,1,3320.0,0.0,0.0,25.614,90.0,143.0,4.1,8.3,1,377.396
15.0,90.0,0.0,10.0,1,2,27.32578086853028,1,3320.0,82226.21233,1.547492575,19.57,90.0,143.0,4.1,8.3,1,400.983
30.0,90.0,0.0,10.0,3,2,43.85495376586914,1,3320.0,160007.3408,2.121224068,26.646,90.0,143.0,4.1,8.3,1,432.432
