name,longitude,latitude,Soil_pH,soil_clay_pct,soil_silt_pct,soil_sand_pct,Soil_OC_gkg,Soil_TN_mgkg,soil_bulk_density,soil_coarse_frag_pct
开福区,112.99546893309224,28.30532916551436,5.9,32.2,45.9,22.0,35.6,209.0,128.0,142.0
岳麓区,112.83110454470904,28.13461511362759,6.0,31.7,42.0,26.4,42.0,270.0,126.0,130.0
德庆县,111.974628029248,23.272772954747687,5.4,30.5,32.9,36.6,32.1,297.0,112.0,134.0
封开县,111.71077622104455,23.558260796795093,5.4,27.6,30.9,41.5,37.1,334.0,112.0,108.0
怀集县,112.1655346725122,23.965816794902945,5.5,23.0,41.8,35.2,28.2,277.0,114.0,148.0
广宁县,112.43161449195452,23.67405341515372,5.4,25.5,31.3,43.2,35.0,367.0,113.0,122.0
会理市,102.2543481289632,26.588752374024253,6.3,35.0,43.9,21.1,35.4,334.0,126.0,223.0
西昌市,102.10985585203214,27.85892915491291,6.0,31.4,43.1,25.5,52.2,580.0,121.0,238.0
白云鄂博矿区,109.93303004697697,41.76579799414752,8.1,17.8,27.0,55.3,13.0,155.0,142.0,138.0
九原区,109.66482600267152,40.60191275429817,8.2,25.8,26.5,47.8,9.2,170.0,141.0,131.0
青山区,109.96500654235004,40.71120069049103,7.7,19.6,40.5,39.9,18.8,290.0,127.0,144.0
石拐区,110.27837158738694,40.74792162934013,7.9,20.5,42.8,36.7,17.4,286.0,126.0,146.0
东河区,110.2027085257835,40.57633839170181,7.9,22.4,43.2,34.4,12.8,203.0,136.0,154.0
铜鼓县,114.35763850181944,28.612202146036672,5.0,21.9,36.5,41.7,54.6,430.0,110.0,179.0
昆都仑区,109.74723392005208,40.68912937835928,8.1,21.8,41.3,37.0,9.8,201.0,140.0,158.0
宜丰县,114.76450969068388,28.452363246852087,5.6,28.1,40.1,31.8,29.8,275.0,122.0,135.0
靖安县,115.22595949591172,28.942987810444084,5.4,24.4,38.1,37.5,43.2,288.0,115.0,128.0
潞州区,113.08959877967034,36.258581770792745,7.9,18.1,46.6,35.3,11.5,138.0,132.0,71.0
上党区,113.0740750844828,36.01867938069114,7.8,20.7,45.4,33.9,29.3,179.0,127.0,100.0
抚松县,127.6114424554806,42.268023569554735,5.8,20.5,53.7,25.9,107.3,752.0,109.0,130.0
屯留区,112.73666489353153,36.33647219843012,7.6,18.8,43.8,37.4,18.2,188.0,127.0,112.0
潞城区,113.24025410386317,36.36695352542984,7.6,17.3,45.0,37.7,17.6,166.0,129.0,107.0
玛曲县,101.66851609643152,33.8353588658376,6.9,22.2,47.6,30.3,76.4,498.0,108.0,235.0
长白朝鲜族自治县,127.85068089400876,41.57583037789008,5.6,22.8,48.3,28.9,118.2,704.0,101.0,145.0
绥滨县,131.84210179458202,47.47489526182297,6.3,29.8,43.0,27.2,67.2,850.0,105.0,110.0
库尔勒市,85.71912276584041,41.68610001574192,7.9,21.9,40.5,37.6,15.5,217.0,138.0,142.0
碌曲县,102.46923146170826,34.390888928726405,7.0,19.6,52.8,27.6,75.8,502.0,105.0,191.0
靖宇县,126.89076634388384,42.44145209286867,6.1,24.5,47.9,27.6,70.8,539.0,115.0,123.0
萝北县,130.74786668668486,47.73785870092959,6.3,29.0,41.4,29.7,74.1,904.0,104.0,117.0
舟曲县,104.3191281124676,33.62877929370264,6.6,23.5,53.2,23.4,75.6,619.0,120.0,176.0
迭部县,103.56137908910482,34.00366032749427,6.7,19.2,47.6,33.3,73.0,555.0,116.0,161.0
临潭县,103.61257141100036,34.72914955359141,7.2,19.6,51.8,28.6,64.0,481.0,114.0,167.0
昌乐县,118.90212499429818,36.52995210039926,7.0,23.1,38.2,38.7,12.7,133.0,137.0,86.0
卓尼县,103.3872078312042,34.609744872430795,7.5,22.6,50.3,27.1,50.9,470.0,121.0,138.0
永济市,110.47510122636923,34.89083408404404,8.0,16.2,46.9,36.9,24.9,164.0,129.0,130.0
河津市,110.69619847989831,35.62451250577619,8.1,17.9,43.4,38.7,17.0,133.0,133.0,133.0
夏河县,102.49725894828327,35.01970418222032,7.5,21.1,47.6,31.4,71.0,445.0,109.0,171.0
竞秀区,115.40792498636074,38.88468588821281,7.9,20.2,36.4,43.4,10.2,160.0,134.0,87.0
清镇市,106.33183462653808,26.68651680830947,5.8,35.3,36.9,27.9,37.6,364.0,116.0,206.0
江州区,107.45087544027666,22.526140318297863,5.8,31.4,43.1,25.5,39.7,317.0,115.0,179.0
江北区,106.70335026717966,29.61617257975859,6.1,24.9,38.8,36.4,37.4,341.0,128.0,131.0
高要区,112.44889718323658,23.078885000831967,5.8,31.1,46.4,22.5,,284.0,,122.0
花溪区,106.65383748828678,26.383608865805048,5.9,29.9,45.5,24.6,42.4,382.0,116.0,177.0
大渡口区,106.45531561124535,29.42200212120683,6.1,25.2,38.0,36.8,35.1,343.0,127.0,126.0
鼎湖区,112.61053195019976,23.20540731823061,5.9,30.3,42.7,27.0,39.0,331.0,109.0,75.0
乌当区,106.87195565218344,26.75927088636031,5.6,27.6,38.9,33.6,49.8,345.0,115.0,205.0
渝中区,106.53568069738262,29.551810127995186,6.1,23.1,37.9,39.0,41.8,383.0,129.0,141.0
端州区,112.46553615099992,23.099567001192156,5.0,20.4,29.0,50.7,46.2,374.0,114.0,153.0
白云区,106.68099768123344,26.736364344358165,5.7,30.9,44.7,24.5,42.8,394.0,114.0,186.0
涪陵区,107.32936125141217,29.661247979589877,6.6,27.0,42.6,30.4,40.7,390.0,127.0,138.0
北碚区,106.50997109684432,29.8635256744607,5.6,35.2,35.2,29.7,44.4,354.0,125.0,176.0
观山湖区,106.5495933689249,26.646834659435456,5.6,32.5,44.4,23.1,39.4,379.0,115.0,211.0
南岸区,106.65694632546212,29.538619726595343,6.1,25.1,42.9,32.0,46.3,363.0,124.0,142.0
丰满区,126.66269833259452,43.67942291304178,6.1,24.6,46.3,29.2,80.1,503.0,110.0,179.0
九龙坡区,106.36038588344393,29.431613020640462,6.3,24.0,41.2,34.9,36.0,335.0,128.0,124.0
沙坪坝区,106.36438990034372,29.62687647216627,6.2,25.7,40.8,33.6,33.5,322.0,129.0,127.0
维西傈僳族自治县,99.1963099707253,27.332880919874437,6.0,19.4,42.0,38.5,63.3,520.0,115.0,225.0
德钦县,99.0185829019658,28.285948876749515,6.4,18.2,36.8,45.1,78.2,508.0,101.0,288.0
沿滩区,104.84441635719662,29.249007639273948,6.1,30.1,38.9,31.0,31.7,325.0,130.0,139.0
桓台县,118.0208730534742,36.99211219550087,7.8,20.7,59.2,20.1,9.8,131.0,134.0,73.0
高青县,117.81240464260472,37.16457843837295,7.8,23.1,52.9,24.0,9.7,161.0,134.0,46.0
沂源县,118.19205047685296,36.12897411898235,7.0,21.7,42.1,36.3,23.6,215.0,130.0,148.0
顺城区,123.9044848712428,41.939226094245214,6.4,22.2,37.6,40.3,40.4,291.0,130.0,104.0
崆峒区,106.7405048232082,35.51027645051495,8.1,30.0,48.0,22.0,28.7,276.0,127.0,138.0
万州区,108.40240660412309,30.70675387544318,6.3,27.2,45.3,27.5,54.3,439.0,121.0,157.0
临江市,127.17893108830508,41.80834200225704,5.7,24.5,52.7,22.9,98.4,592.0,110.0,151.0
息烽县,106.67183914561195,27.1482687283196,5.7,27.8,35.6,36.7,40.2,390.0,119.0,177.0
修文县,106.58044516873235,26.92899926178085,5.5,37.1,38.5,24.4,42.9,390.0,116.0,203.0
兴义市,104.84862299479678,24.99893150625305,6.1,34.0,38.6,27.4,55.0,496.0,111.0,181.0
兴仁市,105.2692360494122,25.49709660095332,6.1,40.8,39.8,19.5,48.6,427.0,116.0,166.0
龙潭区,126.64550111871388,44.04922930790213,6.3,22.6,45.0,32.3,53.6,463.0,120.0,125.0
昌邑区,126.27616617418938,44.03514318537157,6.5,25.1,44.6,30.3,34.2,343.0,123.0,114.0
分宜县,114.6667627643435,27.84146811715504,6.0,23.9,43.7,32.4,18.6,169.0,128.0,146.0
船营区,126.27791604389726,43.84352175619627,6.4,23.1,44.7,32.3,40.2,335.0,125.0,115.0
顺昌县,117.86218212942724,26.906303098619585,4.9,27.4,30.1,42.6,43.5,297.0,119.0,149.0
浦城县,118.5116145564715,27.94230685844991,5.3,28.4,32.2,39.5,28.2,213.0,124.0,112.0
光泽县,117.34302108200175,27.654665811295388,5.0,28.3,32.7,39.0,34.7,244.0,123.0,109.0
松溪县,118.75351906096724,27.60898035855676,5.1,28.8,36.2,35.0,40.6,276.0,118.0,111.0
政和县,118.96327953743534,27.32198276465983,5.3,30.3,37.7,32.0,53.4,373.0,114.0,168.0
扶绥县,107.8188821297108,22.520494622628807,5.8,31.8,39.1,29.2,40.6,341.0,120.0,131.0
富顺县,105.01770914323644,29.109118339517643,6.1,28.6,42.7,28.6,30.6,326.0,127.0,130.0
大石桥市,122.56530386147637,40.63226332203928,6.7,22.1,38.0,40.0,39.8,279.0,132.0,127.0
荣县,104.31897793701796,29.41838327493609,6.5,26.4,38.1,35.6,32.7,404.0,128.0,139.0
盖州市,122.46604734815388,40.22660333268647,6.5,17.8,36.1,46.1,33.9,251.0,130.0,150.0
龙州县,106.84877056705028,22.42829689130292,6.2,30.7,45.0,24.4,25.2,211.0,120.0,167.0
宁明县,107.2843126679207,22.0008280340512,5.6,35.8,39.6,24.6,33.6,317.0,115.0,144.0
新抚区,123.93028201921922,41.81030247520717,6.4,18.7,39.1,42.2,41.0,272.0,129.0,115.0
胡杨河市,84.79782669101365,44.80509097544495,8.2,23.0,37.3,39.8,29.7,257.0,135.0,76.0
原州区,106.25538485565066,36.12514014481469,8.2,21.9,49.9,28.2,20.8,262.0,126.0,101.0
乌尔禾区,85.58245684592853,45.97629894676991,8.4,23.4,34.4,42.2,16.4,143.0,138.0,94.0
白碱滩区,85.2859424964094,45.61789438132508,8.5,32.1,32.1,35.8,18.3,292.0,136.0,113.0
克拉玛依区,84.93475444348901,45.23488810791855,8.5,33.5,30.6,35.9,19.6,274.0,134.0,114.0
望花区,123.79221842119873,41.78833822821738,6.2,24.9,36.2,38.9,32.8,259.0,132.0,84.0
白杨市,82.87057008489018,46.74750509522277,7.8,27.0,41.3,31.8,33.2,238.0,131.0,113.0
独山子区,84.89063779038352,44.28892245197015,8.3,20.5,47.5,32.1,13.9,147.0,134.0,225.0
东洲区,124.14139111699488,41.93390050232926,6.3,20.1,39.4,40.6,43.3,328.0,129.0,107.0
新星市,94.5006912776336,42.63388638212488,8.1,21.6,34.0,44.4,8.1,133.0,139.0,169.0
天等县,107.07149380505348,23.11362789671302,6.0,28.8,47.7,23.6,25.9,277.0,121.0,149.0
大新县,107.12676720268006,22.810113734041536,5.9,30.3,45.6,24.1,29.1,269.0,118.0,173.0
龙泉市,119.0706312911682,28.04896962008911,5.3,30.2,38.7,31.2,39.6,285.0,117.0,136.0
开阳县,107.03633486395006,27.07269282359809,5.6,30.7,39.7,29.5,41.8,377.0,115.0,196.0
芮城县,110.60035083333273,34.70572766561148,8.1,21.6,50.6,27.9,28.0,185.0,127.0,136.0
昆玉市,78.93574186911854,37.50450826499814,7.1,27.4,42.9,29.8,15.4,234.0,140.0,168.0
可克达拉市,80.68348929856744,43.924748496719246,8.1,16.8,42.4,40.9,32.7,245.0,140.0,82.0
境界线,114.17752550715892,22.341217527793354,5.6,30.9,34.6,34.5,47.9,356.0,115.0,100.0
台前县,115.8578856864544,35.95712886263879,7.9,27.0,58.1,15.0,9.0,105.0,135.0,25.0
张店区,118.06330824496882,36.813046968431046,,,,,,,,
范县,115.52721142513155,35.794969657117946,8.0,20.4,56.7,22.9,7.8,110.0,137.0,18.0
博山区,117.95221950529924,36.41977181844626,7.0,20.0,46.5,33.5,24.2,223.0,131.0,149.0
青秀区,108.65154034563368,22.820931757762143,5.4,29.6,37.6,32.9,23.8,216.0,121.0,90.0
临淄区,118.28641420826972,36.84706536612608,7.7,17.1,56.3,26.7,8.9,118.0,134.0,75.0
濮阳县,115.15366890403894,35.58122773187084,8.2,20.0,55.4,24.7,7.5,119.0,135.0,52.0
兴宁区,108.54175827176338,22.96131520489345,5.5,30.8,37.4,31.9,38.1,365.0,116.0,136.0
周村区,117.85753173182556,36.750145939383394,7.3,22.2,41.2,36.6,9.8,125.0,135.0,94.0
南乐县,115.2343753524658,36.08936587124244,8.0,21.6,46.4,32.0,8.8,114.0,133.0,39.0
寿光市,118.81473835626036,37.01169056097984,7.8,25.3,45.5,29.2,9.3,131.0,136.0,62.0
清丰县,115.15600622524532,35.92199471260717,8.1,17.9,51.7,30.4,8.6,101.0,132.0,61.0
安丘市,119.10525619895368,36.29828281662473,7.0,20.6,40.0,39.4,16.4,133.0,135.0,85.0
高密市,119.70274260131448,36.381059291408974,7.5,21.3,33.7,45.1,11.9,116.0,137.0,48.0
昌邑市,119.4362931063061,36.868094311500606,7.6,18.8,45.6,35.6,13.4,152.0,137.0,76.0
淄川区,118.0162927358238,36.57594738584055,7.1,20.5,45.1,34.5,24.4,229.0,131.0,162.0
邕宁区,108.59710487082678,22.598358368668197,5.6,30.0,34.9,35.1,23.3,246.0,117.0,102.0
新绛县,111.16099747690204,35.62718316221022,8.1,22.1,48.1,29.8,16.0,136.0,132.0,123.0
图木舒克市,79.0399247463433,39.84676769639377,7.7,23.2,52.6,24.3,14.9,282.0,141.0,149.0
良庆区,108.35091965908376,22.443600948324697,5.7,30.4,34.8,34.9,23.4,221.0,121.0,84.0
绛县,111.63383606677137,35.493479551986375,7.7,19.2,46.3,34.6,33.7,225.0,127.0,151.0
阿拉尔市,81.31027780075554,40.59822193363644,7.4,25.4,58.0,16.6,14.2,336.0,140.0,118.0
青州市,118.45714836700216,36.67491666690108,7.0,23.0,43.5,33.5,18.7,158.0,134.0,114.0
垣曲县,111.81274633624795,35.21545952774334,7.7,18.4,47.7,34.0,30.7,229.0,127.0,143.0
石河子市,86.0351327492363,44.30530089178095,8.3,23.5,51.3,25.3,24.8,188.0,135.0,105.0
诸城市,119.4046411594412,36.007106102400485,7.4,19.3,37.2,43.5,15.3,124.0,132.0,93.0
夏县,111.34719708187802,35.12119129042649,7.2,19.8,52.8,27.5,37.0,340.0,119.0,176.0
江南区,108.1546940217084,22.626463623214228,5.8,33.8,38.4,27.8,22.7,229.0,118.0,108.0
平陆县,111.23810222299976,34.88305274427335,8.2,21.8,47.1,31.2,25.5,174.0,128.0,110.0
双河市,82.3468019498811,44.85235634356599,8.1,23.7,45.0,31.4,23.5,173.0,139.0,82.0
铁门关市,86.68950974169734,40.55499173448437,7.9,23.9,28.4,47.8,10.6,178.0,130.0,230.0
西乡塘区,108.07903718524771,22.919440340260497,5.6,33.4,37.6,29.0,26.3,256.0,121.0,77.0
北屯市,87.95419170574384,47.242172099816855,8.3,18.2,27.1,54.7,37.3,251.0,132.0,94.0
五家渠市,87.55467802159221,44.36135581922942,8.5,31.4,46.5,22.1,20.7,279.0,138.0,104.0
普安县,104.99122995686405,25.724442154418,5.8,40.9,42.0,17.1,44.7,400.0,119.0,173.0
渝水区,114.9964050350064,27.848065814784643,6.2,27.3,45.8,26.9,13.0,136.0,124.0,157.0
晴隆县,105.19947278831744,25.83682253354688,6.1,41.7,40.5,17.8,54.0,432.0,121.0,149.0
贞丰县,105.68296620163672,25.41850717268222,6.1,39.2,40.4,20.4,39.2,268.0,120.0,141.0
境界线,115.05917088942589,12.48303322231168,,,,,,,,
望谟县,106.1622974033429,25.230402432686205,5.8,37.5,42.5,20.0,51.0,388.0,115.0,180.0
册亨县,105.82814984921554,24.921088917376423,5.8,34.2,42.2,23.6,41.6,329.0,118.0,147.0
伊金霍洛旗,109.6954618285641,39.4166586100292,8.3,15.1,32.5,52.4,8.3,154.0,141.0,125.0
樟树市,115.41056188487885,28.000119304850635,6.0,29.0,45.3,25.9,16.0,129.0,123.0,126.0
安龙县,105.3706303026028,25.1377529079562,5.8,36.7,44.6,18.7,38.6,332.0,116.0,136.0
乌审旗,108.87942611220576,38.63156255482124,8.4,13.1,33.6,53.4,7.4,107.0,139.0,112.0
高安市,115.29240393307934,28.361679390456658,6.4,27.3,44.6,28.1,14.6,166.0,124.0,153.0
丰城市,115.81161539282084,28.11045200605794,5.5,27.6,47.4,25.1,24.5,206.0,123.0,104.0
延平区,118.24290291372016,26.587991026145723,5.3,25.1,35.2,39.7,38.5,288.0,122.0,143.0
建阳区,118.05515627345336,27.407020031733783,5.1,27.9,30.4,41.8,36.1,237.0,123.0,114.0
洞口县,110.5869343900492,27.10027698072705,6.1,26.8,45.1,28.2,32.3,492.0,120.0,181.0
无棣县,117.80109374923948,37.96437427124688,8.0,29.1,55.2,15.7,12.2,136.0,135.0,50.0
隆回县,110.96032394608088,27.34933778718902,5.9,28.6,42.2,29.2,35.3,524.0,120.0,174.0
绥宁县,110.1947798859223,26.711172683190732,5.5,25.7,38.9,35.5,51.5,517.0,113.0,170.0
博兴县,118.2140371790949,37.18216985024434,7.9,20.5,62.0,17.6,8.2,135.0,137.0,46.0
城步苗族自治县,110.31075361842356,26.319379842974197,5.6,27.4,40.9,31.7,55.7,564.0,112.0,174.0
新宁县,110.9120201089324,26.5446719319857,5.9,29.8,36.0,34.3,37.1,455.0,121.0,128.0
武鸣区,108.2491197771526,23.252818463063317,5.5,37.8,37.0,25.3,26.9,247.0,124.0,145.0
阳信县,117.5604275261799,37.59973791117349,7.9,21.4,46.1,32.6,9.4,151.0,134.0,36.0
惠民县,117.56675133156128,37.3702951272234,7.9,23.4,49.3,27.4,8.8,131.0,134.0,34.0
邵阳县,111.3217379784914,26.98208992713738,5.8,30.1,45.9,24.0,38.8,364.0,119.0,137.0
新邵县,111.4595687238164,27.42845835869728,6.1,32.4,42.9,24.8,45.8,488.0,117.0,147.0
河曲县,111.34679692778118,39.19924303980944,8.2,14.4,34.6,51.1,18.6,253.0,124.0,150.0
保德县,111.1309523090846,38.879320741189474,8.2,13.9,37.8,48.3,13.3,220.0,126.0,133.0
偏关县,111.65904765569076,39.45695705932595,8.1,16.8,31.1,52.2,30.8,284.0,116.0,164.0
玉树市,96.65961834873718,32.91542288609483,7.1,16.9,40.2,42.9,68.0,441.0,104.0,213.0
肃南裕固族自治县,99.24395113946396,38.9478618431774,7.5,16.4,38.6,45.1,47.8,393.0,110.0,189.0
民乐县,100.75150237721756,38.50587409133016,8.1,17.9,41.8,40.3,32.8,271.0,134.0,144.0
临泽县,100.17576769912696,39.34424683843479,8.3,20.4,44.0,35.7,8.9,168.0,147.0,102.0
临夏市,103.19265513770492,35.58267373077727,8.1,22.3,47.7,30.0,27.4,338.0,126.0,115.0
高台县,99.5924204874885,39.53843842658608,8.3,24.7,37.2,38.2,8.2,144.0,141.0,139.0
徽州区,118.25670075356176,29.92597237060611,5.5,26.3,38.7,35.1,44.4,277.0,116.0,141.0
色尼区,92.02643419691944,31.24693243710821,7.2,15.6,27.5,57.0,58.1,570.0,105.0,235.0
屯溪区,118.2899113350594,29.740857600737545,5.7,26.6,46.9,26.5,19.1,194.0,124.0,161.0
黄山区,118.091208776195,30.25439080216385,5.6,27.0,38.3,34.7,44.5,343.0,114.0,171.0
博白县,109.86905040585395,22.06334383305929,5.7,29.0,34.9,36.1,20.7,271.0,119.0,122.0
繁峙县,113.58497191769008,39.19816696956758,7.6,16.0,38.2,45.8,33.3,365.0,114.0,187.0
额济纳旗,100.1871937461362,41.65761994248868,8.1,28.0,39.1,32.9,9.4,184.0,144.0,147.0
陆川县,110.26155627758934,22.247909314760367,5.6,26.9,34.0,39.2,21.1,262.0,118.0,151.0
宁武县,112.18148383558334,38.814484409153735,7.4,17.4,39.7,42.9,45.6,337.0,113.0,142.0
阿拉善右旗,102.44592903157618,40.12694600808951,7.9,23.5,42.2,34.3,14.7,166.0,134.0,218.0
静乐县,112.05189594125966,38.39278727901488,7.9,16.8,37.0,46.2,24.0,258.0,120.0,123.0
吉首市,109.76078540723476,28.31474911321929,6.1,29.0,50.0,21.0,41.4,515.0,120.0,129.0
阿拉善左旗,105.02573994623393,39.509931748663945,8.3,19.8,39.8,40.4,5.7,132.0,143.0,185.0
兴业县,109.91766332986728,22.79560585031448,5.5,26.6,34.2,39.2,30.2,290.0,118.0,129.0
神池县,111.99713189621431,39.16528820579879,7.9,11.0,31.9,57.2,21.7,280.0,121.0,157.0
山丹县,101.1658325688317,38.654335535448105,8.3,18.5,38.1,43.5,13.9,180.0,141.0,135.0
五寨县,111.73119718579032,39.00068824773622,7.8,11.7,26.4,61.9,15.8,213.0,131.0,135.0
岢岚县,111.53131288767744,38.72985118426076,7.9,15.1,33.1,51.9,31.3,295.0,120.0,172.0
容县,110.5997713744729,22.827173168867517,5.5,25.9,31.4,42.7,34.9,318.0,111.0,123.0
昌吉市,87.0643968137565,44.15940187563825,8.3,30.3,51.9,17.8,23.8,226.0,131.0,114.0
思茅区,100.84807389654355,22.73511117782114,5.4,35.6,33.6,30.9,42.1,311.0,107.0,165.0
阜康市,88.29590296795543,44.41381284452184,8.8,21.2,33.7,45.2,13.8,163.0,135.0,88.0
新巴尔虎右旗,116.7794001625894,48.62622541015465,7.8,21.0,36.5,42.5,22.2,332.0,136.0,165.0
新巴尔虎左旗,118.59656279452304,48.42204272274791,7.4,21.2,42.9,36.0,65.7,442.0,123.0,175.0
陈巴尔虎旗,119.4997945930037,49.57787477223617,7.0,18.2,52.1,29.7,73.5,677.0,112.0,181.0
浠水县,115.26309569702704,30.50427523753552,6.0,20.8,35.0,44.2,22.1,230.0,122.0,133.0
英山县,115.76269122880188,30.869473968244368,6.0,20.3,36.7,43.0,28.1,258.0,121.0,139.0
罗田县,115.4701561128247,30.9289531133952,5.9,25.5,34.7,39.8,32.1,262.0,120.0,129.0
红安县,114.61640719594722,31.28515387867061,6.3,24.1,43.4,32.6,26.4,250.0,126.0,106.0
黄梅县,115.92873733747528,29.9959791475725,6.4,23.7,49.7,26.7,22.6,178.0,124.0,142.0
汉滨区,108.887135790989,32.81194251289405,6.9,32.0,46.3,21.7,36.5,369.0,125.0,149.0
蕲春县,115.58746691239052,30.324606351161847,6.0,28.2,40.3,31.6,20.3,188.0,123.0,175.0
团风县,115.00300492033662,30.71907790368776,6.1,25.2,39.0,35.8,25.8,273.0,121.0,143.0
同心县,106.25200498822088,36.97832484193234,8.1,21.4,48.9,29.7,18.2,224.0,126.0,134.0
新野县,112.40472730120382,32.5502664420733,7.1,32.5,28.0,39.6,32.3,249.0,132.0,76.0
盐池县,107.05634041632084,37.6264968592787,8.3,12.5,20.9,66.6,7.2,149.0,135.0,101.0
淅川县,111.43022832113856,32.98757216821375,7.0,25.3,43.1,31.7,33.9,246.0,126.0,120.0
内乡县,111.83414122504284,33.21950270897865,7.1,23.2,43.5,33.4,30.4,222.0,127.0,101.0
唐河县,112.8471096397748,32.616128863891994,7.2,30.9,39.5,29.7,20.8,210.0,132.0,104.0
社旗县,112.98517381861228,32.978370175985695,7.1,30.8,38.3,30.9,21.8,177.0,131.0,72.0
方城县,113.00385952484768,33.295499266022595,7.1,26.5,45.1,28.4,18.7,155.0,132.0,89.0
南召县,112.38227498014268,33.4679721803286,6.8,22.8,40.0,37.3,30.1,192.0,132.0,109.0
镇平县,112.18018678824552,33.06621107765578,7.0,23.6,43.4,32.9,22.6,195.0,129.0,115.0
乌鲁木齐县,87.34871052195749,43.39122033109651,6.9,23.8,43.2,33.0,110.4,621.0,112.0,181.0
西峡县,111.42624303763616,33.48211828942209,6.0,19.4,46.1,34.6,44.9,337.0,119.0,172.0
涟源市,111.77633398366233,27.74775347734814,6.0,31.0,45.8,23.3,34.6,317.0,124.0,157.0
冷水江市,111.48138693086614,27.685422038688507,5.9,28.4,45.6,26.0,36.5,494.0,121.0,176.0
班戈县,90.11388589743328,31.210200753083395,7.2,14.3,28.9,56.9,37.7,343.0,102.0,234.0
巴青县,94.02623712802954,32.19433374249425,6.4,14.6,35.1,50.3,52.2,409.0,103.0,425.0
尼玛县,86.62107455321603,32.478426612819234,8.3,22.0,31.9,46.1,15.2,175.0,115.0,242.0
甘州区,100.50456265700367,39.00125737613816,8.2,21.6,36.0,42.4,9.4,161.0,147.0,137.0
聂荣县,92.6328805110046,32.244721353432325,7.1,13.9,29.2,56.9,60.8,494.0,104.0,180.0
安多县,90.52251296702384,33.352248112970045,7.7,16.9,30.2,53.0,25.1,294.0,111.0,216.0
申扎县,88.72374906081029,31.027563291052317,7.4,14.5,30.4,55.1,31.0,330.0,106.0,230.0
索县,94.30974637486908,31.58528944862812,6.5,13.4,42.5,44.1,74.7,499.0,106.0,273.0
鄂温克族自治旗,120.05678957444478,48.48648461914578,7.1,21.2,41.9,37.0,71.4,530.0,113.0,125.0
忻府区,112.59275485897514,38.43079405121535,8.0,16.8,39.7,43.6,15.5,197.0,125.0,149.0
鄂伦春自治旗,123.79689900975126,50.332778460205766,6.0,20.5,37.3,42.3,101.4,1122.0,95.0,143.0
莫力达瓦达斡尔族自治旗,124.45898921573834,49.10030705850695,6.6,23.4,50.7,25.9,57.0,772.0,97.0,153.0
嘉黎县,92.95605388702631,30.664542066060942,6.5,12.9,37.3,49.8,57.8,391.0,102.0,346.0
阿荣旗,123.16081217888878,48.62924786232706,6.9,23.9,43.9,32.2,62.2,595.0,110.0,144.0
比如县,93.48662786129734,31.44168702599444,6.6,12.8,44.1,43.1,80.4,533.0,111.0,242.0
汤原县,130.05512271642965,46.978631986883954,6.4,28.6,40.9,30.5,42.1,539.0,105.0,139.0
璧山区,106.18782097818467,29.56320828150872,6.2,25.2,42.4,32.5,35.7,320.0,128.0,136.0
江津区,106.25850940851858,29.03227212911958,5.8,26.0,36.2,37.8,36.1,370.0,123.0,126.0
桦川县,130.94018589435862,46.97889516356777,6.5,28.3,39.8,31.9,49.1,528.0,112.0,90.0
